Location,Time,PM2.5,PM10,CO,CO2,SO2,NO2,O3,AQI,AQI Bucket
Hadapsar,12:00,203.9248042,29.10286399,12.09125915,488.3112985,120.0433015,325.0190174,177.9864096,440.1294575,Hazardous
Pimple Saudagar,16:00,218.3910632,129.6875532,12.91779716,464.6171115,388.2723107,329.6271054,369.8734928,730.8435598,Hazardous
Aundh,08:00,111.4281308,272.5721395,14.03025869,340.2421009,211.7255553,50.53945996,148.3897679,411.3577855,Hazardous
Sinhagad Road,12:00,49.5587295,308.8658381,12.32542653,477.2745757,249.2036535,120.0020258,365.1117172,558.6964085,Hazardous
Deccan,12:00,196.631166,155.506161,12.85454237,347.4745907,150.2044963,333.7406849,188.8954539,525.3435234,Hazardous
Baner,12:00,53.67581222,128.7521211,14.88013047,477.9652536,323.0039656,204.9156993,223.5875342,481.8476967,Hazardous
Deccan,20:00,53.58694324,286.4218093,12.68969318,402.4475104,99.9722331,117.0252749,241.2357425,411.8106947,Hazardous
Kothrud,12:00,235.6760281,239.7810768,14.30619569,437.4927135,206.3522969,171.3398714,28.92745555,455.34456,Hazardous
Shivaji Nagar,08:00,138.5046796,313.4838414,11.03465294,417.1844407,200.356875,76.54050924,355.7205583,553.3378847,Hazardous
Hadapsar,16:00,115.781396,183.2549439,11.68779431,415.5032824,392.8376603,392.684761,262.6680466,685.3011982,Hazardous
Sinhagad Road,08:00,98.64709894,349.3949982,12.1576595,327.8421511,79.88638379,86.53272471,302.752084,470.7643043,Hazardous
Shivaji Nagar,20:00,131.7837823,154.9977064,14.22224424,408.0775622,53.48226036,173.2199553,143.8279575,342.8780752,Hazardous
Aundh,16:00,43.94438809,258.4966808,10.13135674,397.3790246,300.3705295,329.6488674,87.91512345,520.3191513,Hazardous
Hadapsar,20:00,179.0135045,166.9529931,12.99231025,472.1280287,146.1963093,109.1419727,30.55862961,328.9240148,Hazardous
Aundh,12:00,184.1218142,174.5133129,11.8424281,484.7793945,204.5150795,18.01754405,379.5874461,492.2200264,Hazardous
Pimple Saudagar,20:00,226.4214438,275.4213645,11.86513024,472.3554629,245.7778347,324.121584,321.8564406,708.664464,Hazardous
Baner,12:00,241.6410157,374.9425877,10.78496836,471.363614,202.0544472,363.7274952,282.4930868,743.2142847,Hazardous
Shivaji Nagar,08:00,19.10620425,372.661362,12.29219916,303.1265502,393.914727,28.81098521,373.5732988,606.3254878,Hazardous
Kothrud,12:00,177.2793326,71.24596336,14.88887144,492.4109147,28.76601051,194.8608943,382.2840438,442.1069937,Hazardous
Kothrud,08:00,42.50638096,254.9381872,13.19664845,447.0588525,23.94766028,287.3508417,290.4326597,462.7845134,Hazardous
Hadapsar,08:00,44.91011317,398.6890659,12.29303003,390.9364539,339.1376837,338.7649371,265.9916489,706.0397544,Hazardous
Pimple Saudagar,12:00,177.8939426,56.92367733,14.93322484,374.0906803,12.10919162,24.62030712,263.8404089,282.6269886,Very Unhealthy
Deccan,16:00,151.7020507,217.4773482,11.1540131,444.4247968,181.9942866,98.99387777,345.7016092,509.0885993,Hazardous
Sinhagad Road,12:00,38.17572901,118.5821655,12.41377554,373.3780936,325.9190938,274.0440969,142.7564369,462.1525366,Hazardous
Sinhagad Road,20:00,188.9975333,193.4632206,13.05741766,493.1244339,235.4356397,18.60531347,243.0784428,452.8474926,Hazardous
Baner,12:00,105.6102428,103.5076103,11.05976014,318.0982026,47.46369614,397.2841123,98.86514013,387.425161,Hazardous
Aundh,16:00,184.9481103,40.68291971,13.07695484,470.069482,170.334102,206.8810467,302.0974368,465.5487626,Hazardous
Kothrud,08:00,16.06321725,16.48408148,13.76812756,333.4481971,312.0794569,318.6417158,282.8260087,486.8153676,Hazardous
Shivaji Nagar,08:00,247.943612,178.4148091,13.69095957,391.6770748,59.10718635,339.3001673,359.5251442,605.836419,Hazardous
Sinhagad Road,20:00,174.1232003,183.03523,14.74645542,380.0850472,352.5283911,81.90720402,231.7280942,526.4075152,Hazardous
Hadapsar,20:00,240.5997472,13.02971364,13.65922026,471.5862365,314.7972307,26.39921118,137.674521,379.9094322,Hazardous
Baner,20:00,147.0836925,130.8940296,11.15821652,391.4892965,381.547661,65.37560855,303.9266188,525.5720217,Hazardous
Kothrud,16:00,246.7170236,398.3858702,11.25582344,436.531036,106.5613188,370.0253685,379.7040882,761.9526581,Hazardous
Aundh,12:00,58.28047784,16.81589527,10.74040335,483.7402845,280.5029702,91.00536703,387.0162695,427.5508933,Hazardous
Baner,20:00,127.4010768,329.7174301,14.91768665,333.4575373,187.1384528,176.1381212,210.7975683,530.5140113,Hazardous
Deccan,16:00,153.882723,354.7628174,14.82417091,337.2144286,169.7298305,117.6697048,101.2534438,463.4734307,Hazardous
Aundh,20:00,29.02366392,59.30552205,12.06522181,466.5511358,140.6911664,217.7240107,226.7293879,348.8020973,Hazardous
Baner,16:00,177.7096622,282.55147,11.0434397,473.7718792,331.1784579,138.6900096,338.5224737,645.3694764,Hazardous
Hadapsar,08:00,106.1758427,66.70128548,11.87459412,305.7541811,366.51093,387.9461176,42.15659703,496.6199805,Hazardous
Sinhagad Road,20:00,54.6509512,176.7821881,12.31817052,482.4843822,234.5403613,87.26964224,356.0142904,466.9468871,Hazardous
Baner,20:00,39.69303274,253.8425893,11.33567769,430.1029128,72.88650851,228.820036,163.279881,390.5967015,Hazardous
Sinhagad Road,12:00,216.0194461,102.1715259,14.72705991,386.409022,316.9192145,361.6154632,379.4614817,702.8206256,Hazardous
Sinhagad Road,16:00,52.72099929,365.3168379,14.79818681,347.1574037,209.1733581,261.6765261,346.801248,632.6426715,Hazardous
Hadapsar,12:00,47.35476631,334.9253827,11.1072245,427.461876,95.30938346,327.6800112,182.642229,505.0631108,Hazardous
Kothrud,08:00,132.1560715,309.0424559,12.36604704,447.5594897,70.51796825,129.987435,76.69114321,371.563584,Hazardous
Deccan,20:00,156.5397553,317.8698828,11.20352038,387.2223192,279.0948226,268.4571735,371.2256931,707.797184,Hazardous
Kothrud,20:00,38.13456856,44.29661418,12.34842286,343.2036231,201.7533764,164.9786614,297.9751666,385.9176164,Hazardous
Deccan,20:00,107.6814265,87.20577107,13.89151589,358.0574611,83.74963907,144.0300463,21.43544413,235.9426794,Very Unhealthy
Kothrud,08:00,72.58155277,92.70628952,13.97817724,449.0501526,233.6362787,399.570294,179.9998763,503.2253229,Hazardous
Baner,08:00,103.9214741,358.9311872,12.7315709,390.8652211,54.2569792,326.0737388,393.0026142,630.8245676,Hazardous
Koregaon Park,08:00,211.1719466,399.1207562,13.19229082,393.709127,82.80216078,82.17309831,384.1484963,592.9005199,Hazardous
Hadapsar,08:00,199.4877066,270.7890661,11.03975641,333.942859,92.80943276,144.823621,198.266726,464.1280326,Hazardous
Shivaji Nagar,20:00,18.82653548,89.29823245,14.11912308,410.0890807,364.2509983,46.37163718,284.7820411,415.8838453,Hazardous
Hadapsar,12:00,210.3584676,51.60936662,11.56783739,486.703218,392.9080994,320.7303829,296.7174442,647.7297178,Hazardous
Hadapsar,08:00,205.2766486,58.04583079,13.28514095,405.5575048,338.304266,113.0754618,339.3096538,540.2910714,Hazardous
Pimple Saudagar,12:00,175.6835222,151.5705404,13.04743599,300.8305834,228.2119704,243.1997768,115.8820195,470.3213506,Hazardous
Aundh,12:00,247.0073282,374.095147,14.69275571,404.9195708,31.70850263,388.588095,210.658913,640.7217486,Hazardous
Sinhagad Road,20:00,39.47509767,45.58088315,14.88495093,488.6318514,361.7742365,368.5055499,197.1565494,521.1311093,Hazardous
Shivaji Nagar,16:00,72.42492899,356.126409,14.92114476,403.8162908,306.8913791,11.98495021,134.2066261,455.7382915,Hazardous
Hadapsar,20:00,43.15943958,362.1053161,14.13598148,333.4789344,50.53953877,398.8694391,193.8003328,538.3730147,Hazardous
Deccan,16:00,207.9239766,352.3948591,10.15971214,390.950807,12.80308277,242.0597679,204.6794284,520.0902695,Hazardous
Hadapsar,20:00,175.6519232,235.5331495,10.88091574,414.7009738,56.90169094,281.3618608,162.9795315,467.0949937,Hazardous
Shivaji Nagar,12:00,85.85658959,312.53477,10.81489049,495.7605434,160.3229398,383.2205191,288.3223229,625.9434612,Hazardous
Sinhagad Road,12:00,108.9673855,220.0676215,10.15596253,478.1930407,212.5515069,46.16329558,177.3481571,392.7049458,Hazardous
Baner,12:00,82.32865362,336.6485789,10.67840819,324.7332321,329.0333675,24.97211947,109.4795668,451.9095513,Hazardous
Kothrud,12:00,67.70019849,117.8132016,11.44065321,481.244822,109.1493634,284.1433242,187.3994902,394.5434421,Hazardous
Kothrud,20:00,128.7539372,205.105539,13.96094981,488.0307182,328.3596294,271.4797449,273.5153627,617.5680564,Hazardous
Hadapsar,12:00,67.11449196,15.38114556,14.7628849,460.8900677,59.83120351,25.25755255,46.41305694,121.7616102,Unhealthy for sensitive groups
Aundh,16:00,227.8909816,257.0662965,14.84320027,469.6611029,276.640797,92.29529474,145.1759364,514.3778534,Hazardous
Baner,16:00,14.00340517,95.98922595,13.40468986,405.71885,51.31144206,344.502275,26.43180388,279.5237659,Very Unhealthy
Sinhagad Road,20:00,119.6856319,312.138448,10.89095618,399.8948188,138.9742725,257.0769483,350.9809797,600.3190964,Hazardous
Aundh,08:00,136.8039206,214.5944849,14.05304097,492.364708,302.8785575,67.06156105,241.7995654,495.6220857,Hazardous
Baner,20:00,110.4959419,19.25208702,14.63061596,447.4809051,286.4407498,93.61688016,397.5990437,468.3329672,Hazardous
Hadapsar,12:00,160.1742416,73.36826482,12.3919385,488.1551617,290.2487872,194.6072337,369.3837589,556.2830816,Hazardous
Koregaon Park,16:00,98.48571939,333.2656804,11.15113133,499.95072,178.8961244,96.76723562,132.3460081,431.0315153,Hazardous
Baner,16:00,173.5625023,170.1946171,10.26107217,356.8229078,152.7152732,377.7581449,110.7746155,502.7636487,Hazardous
Kothrud,08:00,106.0625847,90.01464801,10.38349402,404.0676618,23.25958586,320.0109373,180.8127954,370.4637697,Hazardous
Deccan,08:00,106.7735199,366.2928997,10.9966428,477.8677142,244.3033006,158.7830461,153.0963344,525.6211932,Hazardous
Aundh,20:00,128.6241488,26.79985168,14.58138479,449.2831213,198.1562805,64.62369463,97.50887364,272.4378094,Very Unhealthy
Kothrud,12:00,31.7778337,66.36913581,12.86127073,499.0617518,266.0035398,77.49714663,34.31721147,250.8437044,Very Unhealthy
Koregaon Park,12:00,146.5914002,17.10558002,13.33486119,339.6683795,347.6946481,323.6627805,39.43628887,450.58021,Hazardous
Sinhagad Road,16:00,145.1487032,21.00095711,13.34099036,409.2493266,112.5030173,191.6908405,332.1542177,414.5898583,Hazardous
Aundh,08:00,73.00642677,247.6734446,12.9984141,496.8692556,360.3001983,152.4656442,315.0460114,587.2442767,Hazardous
Aundh,20:00,86.84961698,301.9700393,10.41870215,333.4292966,170.0463657,57.55129563,46.5563372,341.9055296,Hazardous
Pimple Saudagar,16:00,88.84222742,385.0544086,12.22660253,315.4502125,310.3449407,282.1837754,26.36377541,558.6211663,Hazardous
Koregaon Park,16:00,44.38151461,398.2102705,12.27595332,431.1890884,227.2839308,225.5566558,383.9221196,651.953199,Hazardous
Kothrud,20:00,98.66565854,147.2850197,12.92317951,417.4363807,392.492452,137.108445,239.7803095,520.5891219,Hazardous
Sinhagad Road,08:00,52.92870911,179.2453394,11.69297176,358.8260292,376.4173193,292.9879427,176.4771521,550.7212031,Hazardous
Baner,12:00,102.2286433,30.84322204,13.35106058,482.8215117,338.6326696,271.6439417,116.1528823,443.1017401,Hazardous
Kothrud,12:00,246.183482,69.94524023,10.60974929,372.6162253,353.7127968,352.884648,213.904879,628.9252723,Hazardous
Hadapsar,16:00,75.68314772,201.7195009,13.28351048,416.2678696,263.4304381,327.8505738,56.83464584,476.0426637,Hazardous
Kothrud,12:00,128.7685563,225.5774463,13.5845166,493.9548041,195.5825481,25.33137769,181.032257,391.7306093,Hazardous
Koregaon Park,08:00,138.3137303,359.2733676,12.27525116,460.6821688,184.9913807,136.4502268,370.192369,606.8857884,Hazardous
Baner,20:00,73.09962806,369.4324192,10.66124938,383.5053954,132.0372802,387.0391286,182.222591,582.5767729,Hazardous
Kothrud,20:00,103.9093846,170.0179238,14.56916254,325.9342062,71.22345968,388.4084306,230.6139047,496.6557143,Hazardous
Shivaji Nagar,12:00,199.0879245,49.1646059,13.72534064,439.9263916,221.4230197,17.7314548,256.8443609,385.8510235,Hazardous
Shivaji Nagar,12:00,127.6238248,205.2749092,11.68886977,327.1700942,311.1587642,184.286875,388.2961352,620.009124,Hazardous
Deccan,16:00,34.01182099,248.4748925,13.41654459,386.9141963,282.8402206,139.6408486,40.9281304,386.3645011,Hazardous
Deccan,08:00,191.0779432,174.104403,13.94498836,331.4085095,103.9290277,48.97206161,165.6569366,355.8151744,Hazardous
Deccan,08:00,126.9094634,113.9455631,13.9962932,312.1871348,114.3442642,195.0321299,158.1493241,368.1866656,Hazardous
Baner,08:00,127.5117755,186.5938711,11.20785243,474.7846682,236.1807201,293.699481,369.2289234,617.815238,Hazardous
Deccan,12:00,19.35818933,180.0796631,12.18161814,455.0283469,248.9810352,303.5500648,101.7023816,439.0172851,Hazardous
Shivaji Nagar,12:00,150.2980142,61.62199917,12.58752905,494.7733355,381.9055324,130.7208993,53.9873566,401.8544298,Hazardous
Sinhagad Road,16:00,169.1278917,158.8446506,14.84096549,419.6517607,166.473964,306.6521118,218.8227611,524.8016551,Hazardous
Deccan,08:00,226.4323606,238.0261881,10.2705058,426.1569132,151.7497968,321.3382466,216.504095,587.2958493,Hazardous
Kothrud,16:00,18.08961714,344.943747,10.72897853,370.1651057,109.0655187,380.7353552,109.3436944,491.8179447,Hazardous
Shivaji Nagar,08:00,148.1357575,44.68271837,14.72128676,467.7252879,292.8446449,114.9689701,245.3750904,437.7248774,Hazardous
Hadapsar,16:00,204.5262425,89.62902354,10.27784518,323.6239884,338.8433005,384.8554463,252.5453792,645.4775412,Hazardous
Deccan,08:00,51.28460234,260.9158018,11.11179747,378.0428422,23.67386593,155.2175823,30.31367815,271.8145627,Very Unhealthy
Sinhagad Road,20:00,187.1514044,114.722458,14.09036435,308.7072373,357.977035,289.9823612,138.4509072,558.2324472,Hazardous
Pimple Saudagar,08:00,186.7408351,63.65838113,10.48571529,329.2556991,373.4640202,143.3771472,302.7461918,545.479003,Hazardous
Kothrud,12:00,223.8532817,26.44988383,12.5722675,491.6794672,211.0130436,198.2449201,211.8891334,448.2973988,Hazardous
Shivaji Nagar,12:00,85.25972966,253.7098271,10.29416732,403.6942479,306.0412771,312.4561999,335.3821132,656.7187408,Hazardous
Shivaji Nagar,12:00,126.280169,318.3168875,13.48746665,426.1914027,289.6664281,333.3361883,118.9293905,606.7519983,Hazardous
Aundh,16:00,108.180286,236.1668444,10.49628513,449.2907893,101.9676779,125.6547788,395.0062125,493.9841849,Hazardous
Shivaji Nagar,20:00,19.90681785,38.84186777,13.85229721,428.6836614,39.43572261,303.7686585,113.4724552,271.5650581,Very Unhealthy
Aundh,12:00,160.2656362,236.9926449,10.91542276,389.6883632,222.7427642,130.6595829,117.5227602,445.0071169,Hazardous
Shivaji Nagar,12:00,126.3329862,292.2844921,10.17526562,408.5173143,43.84058654,110.0295211,366.0564386,479.4472779,Hazardous
Shivaji Nagar,12:00,226.8549574,245.29151,11.26127944,421.2015718,220.5370225,99.73015329,152.1479758,483.5420889,Hazardous
Sinhagad Road,12:00,28.76952506,353.2521539,13.5567958,315.4157908,64.87452527,150.9126971,370.6695577,497.7960254,Hazardous
Deccan,16:00,49.8341218,263.4384623,12.22020463,424.1387431,75.58167217,235.8052928,333.6501073,491.3750329,Hazardous
Baner,08:00,133.9159837,357.8323075,10.96896004,420.5246627,116.4713368,164.2659471,32.27622848,413.3498618,Hazardous
Pimple Saudagar,08:00,245.0581829,45.28506925,11.82770586,375.2673902,379.7496458,244.9407007,135.5375712,537.1132908,Hazardous
Hadapsar,20:00,235.6774781,221.5183397,11.32710251,417.0235595,117.2433393,90.84053241,282.8143675,485.374131,Hazardous
Koregaon Park,20:00,243.5835334,389.0281787,10.05940775,428.2628409,397.9878373,389.4835441,108.9031737,774.5525413,Hazardous
Koregaon Park,20:00,157.6229386,95.77276775,10.11484237,356.6736786,335.3302719,356.925417,244.365875,605.1234775,Hazardous
Koregaon Park,16:00,144.2092778,13.71454241,14.97367396,474.1536556,358.2036643,339.4137221,317.138075,601.3133148,Hazardous
Hadapsar,20:00,166.3492857,343.460812,13.51674833,480.6571469,12.593158,321.1252626,10.68420299,440.623109,Hazardous
Sinhagad Road,12:00,228.4367842,394.6548388,14.63582562,365.5959873,102.8110893,239.835619,75.61102173,535.3105022,Hazardous
Koregaon Park,08:00,60.83635012,17.14416797,12.93398737,324.941572,31.7976704,398.2741727,26.51198153,280.2161587,Very Unhealthy
Deccan,16:00,208.7312296,309.6813329,14.78573142,401.6676683,327.1024421,263.8819615,130.7829789,634.8757039,Hazardous
Hadapsar,12:00,192.3064323,190.9499223,14.46061424,363.5651772,282.8706109,160.5954178,396.3116208,625.9776163,Hazardous
Deccan,08:00,141.6857319,258.9483339,14.21068548,369.7715613,182.6007699,86.13740679,54.94702308,376.3703183,Hazardous
Deccan,12:00,217.1026806,204.0207646,14.02496499,332.5362283,178.3579386,235.3448687,311.4495986,587.1628905,Hazardous
Shivaji Nagar,20:00,243.2559203,11.10753869,11.68711548,384.2949462,132.3971784,52.50151334,238.6278618,350.6321218,Hazardous
Aundh,20:00,106.1457307,184.2159184,14.25465887,301.9410912,51.55314515,326.2737985,339.1736963,517.9358034,Hazardous
Baner,20:00,176.8154338,214.0540235,14.80962301,301.4661346,266.0067275,16.96602872,141.8712668,422.6663632,Hazardous
Pimple Saudagar,20:00,26.78486729,228.0088648,11.97527352,302.2969095,362.0957014,270.0557114,294.6214418,602.7585669,Hazardous
Hadapsar,20:00,172.1181767,41.35576748,12.39624557,489.89901,236.6879641,112.8748625,19.22236179,303.5258119,Hazardous
Baner,20:00,59.47551184,279.2820351,14.11596826,329.3054103,25.50686258,358.4344199,29.94387469,390.4373203,Hazardous
Hadapsar,16:00,38.22591108,333.2251067,12.62565917,366.1954211,267.5224636,133.2631623,353.3418043,575.4148831,Hazardous
Koregaon Park,20:00,212.5307681,231.3878201,14.44386569,418.8699372,271.3248853,349.6831921,209.0062347,651.4103158,Hazardous
Koregaon Park,08:00,248.9319165,142.1085527,13.96559911,327.9450904,44.09914372,141.7891139,218.6203539,411.7401395,Hazardous
Aundh,16:00,185.7548819,214.0239364,13.96865305,462.8962902,191.2422307,272.2033836,199.1726186,545.1671786,Hazardous
Sinhagad Road,20:00,54.67766071,312.5667729,13.60315871,326.9270338,314.4974086,376.9331673,369.7171745,727.7992507,Hazardous
Sinhagad Road,16:00,184.2919031,260.1663504,14.62863644,308.9545532,163.0031008,149.1989004,211.5080561,498.7127919,Hazardous
Hadapsar,20:00,31.03978885,233.5597675,10.03880721,334.5575513,204.3204444,262.0351246,381.1621991,566.0974694,Hazardous
Sinhagad Road,20:00,138.8172623,248.7519818,10.70569141,379.8725495,245.6279033,120.3211334,320.0272308,547.4784472,Hazardous
Pimple Saudagar,16:00,68.15953805,242.9983361,14.09033757,448.022277,233.6667872,337.1207988,287.0531211,598.5896281,Hazardous
Pimple Saudagar,08:00,55.84110774,35.55387651,12.03649766,311.4506365,292.481288,273.6856506,119.6675224,400.6512203,Hazardous
Deccan,08:00,220.1826137,212.0813704,13.75615295,385.7249267,30.92915019,91.11486924,212.993802,397.4070557,Hazardous
Aundh,20:00,175.3592886,354.5557576,13.53112012,487.2160412,240.4124161,305.6095057,73.63781769,588.318513,Hazardous
